Date       Time,Pres,Depth,temp-.01,temp0,temp5,Conduct,TDS,salinity,spec_grav
2017-07-22 23:51:06,7614.91,67.207,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-22 23:51:12,7614.91,67.207,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-22 23:51:18,7614.91,67.207,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-22 23:51:25,7614.91,67.207,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-22 23:51:31,7613.47,67.192,12.56,12.56,12.57,35311,19071,21.89,1.018
2017-07-22 23:51:37,7613.76,67.195,12.56,12.56,12.57,35321,19073,21.89,1.018
2017-07-22 23:51:43,7614.91,67.207,12.56,12.56,12.57,35311,19069,21.89,1.018
2017-07-22 23:51:49,7614.91,67.207,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-22 23:51:55,7613.76,67.195,12.56,12.62,12.57,35251,19039,21.86,1.018
2017-07-22 23:52:02,7616.07,67.219,12.56,12.56,12.57,35321,19075,21.90,1.018
2017-07-22 23:52:08,7613.76,67.195,12.56,12.56,12.57,35311,19072,21.89,1.018
2017-07-22 23:52:14,7613.76,67.195,12.56,12.56,12.57,35311,19071,21.89,1.018
2017-07-22 23:52:20,7614.91,67.207,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-22 23:52:26,7614.91,67.207,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-22 23:52:32,7612.32,67.181,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-22 23:52:39,7614.63,67.204,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-22 23:52:45,7613.47,67.192,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-22 23:52:51,7612.61,67.183,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-22 23:52:57,7613.47,67.192,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-22 23:53:03,7614.91,67.207,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-22 23:53:09,7613.76,67.195,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-22 23:53:16,7614.63,67.204,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-22 23:53:22,7614.91,67.207,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-22 23:53:28,7614.91,67.207,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-22 23:53:34,7614.91,67.207,12.56,12.56,12.57,35271,19051,21.87,1.018
2017-07-22 23:53:40,7614.91,67.207,12.56,12.56,12.57,35281,19051,21.87,1.018
2017-07-22 23:53:46,7613.76,67.195,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-22 23:53:53,7613.76,67.195,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-22 23:53:59,7614.91,67.207,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-22 23:54:05,7613.76,67.195,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-22 23:54:11,7614.91,67.207,12.56,12.56,12.57,35271,19050,21.87,1.018
2017-07-22 23:54:17,7614.91,67.207,12.56,12.56,12.57,35281,19052,21.87,1.018
2017-07-22 23:54:23,7614.91,67.207,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-22 23:54:30,7612.32,67.181,12.56,12.56,12.57,35271,19051,21.87,1.018
2017-07-22 23:54:36,7613.76,67.195,12.56,12.56,12.57,35271,19051,21.87,1.018
2017-07-22 23:54:42,7613.47,67.192,12.56,12.56,12.57,35271,19049,21.86,1.018
2017-07-22 23:54:48,7613.76,67.195,12.56,12.56,12.57,35271,19050,21.87,1.018
2017-07-22 23:54:54,7614.91,67.207,12.56,12.56,12.57,35271,19050,21.87,1.018
2017-07-22 23:55:00,7613.76,67.195,12.56,12.56,12.57,35281,19052,21.87,1.018
2017-07-22 23:55:07,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-22 23:55:13,7614.91,67.207,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-22 23:55:19,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-22 23:55:25,7613.76,67.195,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-22 23:55:31,7613.47,67.192,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-22 23:55:37,7613.47,67.192,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-22 23:55:44,7613.76,67.195,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-22 23:55:50,7612.32,67.181,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-22 23:55:56,7613.47,67.192,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-22 23:56:02,7613.76,67.195,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-22 23:56:08,7614.91,67.207,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-22 23:56:14,7614.63,67.204,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-22 23:56:21,7614.91,67.207,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-22 23:56:27,7613.76,67.195,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-22 23:56:33,7613.76,67.195,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-22 23:56:39,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-22 23:56:45,7615.78,67.216,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-22 23:56:51,7613.47,67.192,12.56,12.56,12.57,35271,19051,21.87,1.018
2017-07-22 23:56:58,7613.47,67.192,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-22 23:57:04,7614.05,67.198,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-22 23:57:10,7612.61,67.183,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-22 23:57:16,7613.47,67.192,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-22 23:57:23,7614.63,67.204,12.56,12.56,12.57,35281,19051,21.87,1.018
2017-07-22 23:57:29,7615.20,67.210,12.56,12.56,12.57,35271,19047,21.86,1.018
2017-07-22 23:57:35,7612.32,67.181,12.56,12.56,12.57,35261,19045,21.86,1.018
2017-07-22 23:57:42,7613.76,67.195,12.56,12.56,12.57,35271,19049,21.86,1.018
2017-07-22 23:57:48,7613.76,67.195,12.56,12.56,12.57,35281,19052,21.87,1.018
2017-07-22 23:57:54,7614.91,67.207,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-22 23:58:00,7614.91,67.207,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-22 23:58:06,7614.63,67.204,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-22 23:58:12,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-22 23:58:19,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-22 23:58:25,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-22 23:58:31,7613.76,67.195,12.56,12.56,12.57,35321,19076,21.90,1.018
2017-07-22 23:58:37,7614.91,67.207,12.56,12.56,12.57,35311,19072,21.89,1.018
2017-07-22 23:58:43,7613.76,67.195,12.56,12.56,12.57,35321,19075,21.90,1.018
2017-07-22 23:58:49,7613.76,67.195,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-22 23:58:56,7612.61,67.183,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-22 23:59:02,7615.20,67.210,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-22 23:59:08,7612.32,67.181,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-22 23:59:14,7613.76,67.195,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-22 23:59:20,7614.63,67.204,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-22 23:59:26,7613.47,67.192,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-22 23:59:32,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-22 23:59:39,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-22 23:59:45,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-22 23:59:51,7612.61,67.183,12.56,12.56,12.57,35281,19056,21.87,1.018
2017-07-22 23:59:57,7613.76,67.195,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:00:03,7614.91,67.207,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-23 00:00:09,7614.35,67.201,12.56,12.56,12.57,35281,19052,21.87,1.018
2017-07-23 00:00:16,7613.76,67.195,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-23 00:00:22,7613.47,67.192,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:00:28,7613.76,67.195,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:00:34,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:00:40,7614.63,67.204,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:00:46,7612.61,67.183,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:00:53,7613.76,67.195,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:00:59,7612.61,67.183,12.56,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:01:05,7613.47,67.192,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:01:11,7614.91,67.207,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:01:17,7614.91,67.207,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:01:23,7614.63,67.204,12.56,12.56,12.57,35311,19072,21.89,1.018
2017-07-23 00:01:30,7613.76,67.195,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:01:36,7613.76,67.195,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:01:42,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:01:48,7612.61,67.183,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:01:54,7616.07,67.219,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:02:00,7612.61,67.183,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:02:07,7615.20,67.210,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:02:13,7614.63,67.204,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:02:19,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:02:25,7613.47,67.192,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:02:31,7614.63,67.204,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:02:37,7613.76,67.195,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:02:45,7613.76,67.195,12.56,12.62,12.57,35221,19020,21.83,1.018
2017-07-23 00:02:51,7613.47,67.192,12.56,12.56,12.57,35271,19049,21.86,1.018
2017-07-23 00:02:57,7614.63,67.204,12.56,12.56,12.57,35281,19056,21.87,1.018
2017-07-23 00:03:03,7613.47,67.192,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:03:09,7614.91,67.207,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:03:15,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:03:22,7613.76,67.195,12.56,12.56,12.57,35311,19071,21.89,1.018
2017-07-23 00:03:28,7613.47,67.192,12.56,12.56,12.57,35311,19071,21.89,1.018
2017-07-23 00:03:34,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:03:40,7614.91,67.207,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:03:46,7613.76,67.195,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:03:52,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:03:59,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:04:05,7613.76,67.195,12.56,12.56,12.57,35311,19071,21.89,1.018
2017-07-23 00:04:11,7614.63,67.204,12.56,12.56,12.57,35311,19072,21.89,1.018
2017-07-23 00:04:17,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:04:23,7614.91,67.207,12.56,12.56,12.57,35321,19075,21.90,1.018
2017-07-23 00:04:29,7613.76,67.195,12.56,12.56,12.57,35321,19073,21.89,1.018
2017-07-23 00:04:36,7614.91,67.207,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:04:42,7612.61,67.183,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:04:48,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:04:54,7614.63,67.204,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:05:00,7613.47,67.192,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:05:06,7613.76,67.195,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:05:13,7613.47,67.192,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:05:19,7613.76,67.195,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:05:25,7613.76,67.195,12.56,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:05:31,7613.47,67.192,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:05:37,7613.76,67.195,12.50,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:05:43,7613.47,67.192,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:05:50,7613.76,67.195,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:05:56,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:06:02,7613.76,67.195,12.56,12.56,12.57,35281,19056,21.87,1.018
2017-07-23 00:06:08,7614.63,67.204,12.56,12.56,12.57,35281,19056,21.87,1.018
2017-07-23 00:06:14,7613.76,67.195,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:06:20,7614.63,67.204,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-23 00:06:26,7613.76,67.195,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-23 00:06:33,7613.47,67.192,12.56,12.56,12.57,35281,19051,21.87,1.018
2017-07-23 00:06:39,7615.78,67.216,12.56,12.56,12.57,35271,19050,21.87,1.018
2017-07-23 00:06:45,7614.63,67.204,12.56,12.56,12.57,35271,19047,21.86,1.018
2017-07-23 00:06:51,7613.47,67.192,12.56,12.56,12.57,35261,19040,21.85,1.018
2017-07-23 00:06:57,7614.63,67.204,12.56,12.56,12.57,35271,19050,21.87,1.018
2017-07-23 00:07:03,7614.91,67.207,12.56,12.56,12.57,35261,19045,21.86,1.018
2017-07-23 00:07:10,7612.61,67.183,12.56,12.56,12.57,35271,19050,21.87,1.018
2017-07-23 00:07:16,7613.76,67.195,12.56,12.56,12.57,35271,19048,21.86,1.018
2017-07-23 00:07:22,7613.76,67.195,12.56,12.56,12.57,35281,19051,21.87,1.018
2017-07-23 00:07:28,7613.76,67.195,12.56,12.56,12.57,35281,19051,21.87,1.018
2017-07-23 00:07:34,7613.76,67.195,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:07:40,7614.91,67.207,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:07:47,7614.91,67.207,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:07:53,7613.47,67.192,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:07:59,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:08:05,7614.91,67.207,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:08:11,7613.47,67.192,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:08:17,7615.78,67.216,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-23 00:08:24,7614.91,67.207,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:08:30,7613.76,67.195,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:08:36,7613.47,67.192,12.56,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:08:42,7613.47,67.192,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-23 00:08:48,7614.91,67.207,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:08:54,7614.91,67.207,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:09:00,7614.63,67.204,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-23 00:09:07,7614.91,67.207,12.56,12.56,12.57,35311,19071,21.89,1.018
2017-07-23 00:09:13,7613.76,67.195,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:09:19,7614.91,67.207,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:09:25,7613.76,67.195,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:09:31,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:09:38,7613.47,67.192,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:09:44,7612.61,67.183,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:09:50,7614.63,67.204,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-23 00:09:56,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:10:02,7614.91,67.207,12.56,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:10:08,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:10:14,7614.05,67.198,12.50,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:10:21,7613.47,67.192,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:10:27,7614.91,67.207,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-23 00:10:33,7616.35,67.222,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:10:39,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:10:45,7613.76,67.195,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:10:51,7613.76,67.195,12.56,12.56,12.57,35291,19058,21.87,1.018
2017-07-23 00:10:58,7613.47,67.192,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-23 00:11:04,7613.76,67.195,12.56,12.56,12.57,35281,19052,21.87,1.018
2017-07-23 00:11:10,7613.76,67.195,12.56,12.56,12.57,35281,19053,21.87,1.018
2017-07-23 00:11:16,7614.91,67.207,12.56,12.56,12.57,35281,19052,21.87,1.018
2017-07-23 00:11:22,7614.91,67.207,12.56,12.56,12.57,35281,19054,21.87,1.018
2017-07-23 00:11:28,7614.63,67.204,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-23 00:11:35,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:11:41,7613.76,67.195,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:11:47,7616.07,67.219,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:11:53,7615.20,67.210,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:11:59,7613.76,67.195,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:12:05,7614.63,67.204,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:12:12,7613.76,67.195,12.56,12.56,12.57,35291,19058,21.87,1.018
2017-07-23 00:12:18,7614.63,67.204,12.56,12.56,12.57,35281,19056,21.87,1.018
2017-07-23 00:12:24,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:12:30,7614.91,67.207,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-23 00:12:36,7613.47,67.192,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:12:42,7614.63,67.204,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:12:49,7614.91,67.207,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:12:55,7614.91,67.207,12.56,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:13:01,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:13:07,7613.47,67.192,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:13:13,7613.47,67.192,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:13:19,7616.07,67.219,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:13:26,7614.63,67.204,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:13:32,7614.91,67.207,12.56,12.56,12.57,35291,19057,21.87,1.018
2017-07-23 00:13:38,7614.63,67.204,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:13:44,7613.47,67.192,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:13:50,7613.76,67.195,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:13:56,7614.63,67.204,12.56,12.56,12.57,35291,19058,21.87,1.018
2017-07-23 00:14:02,7616.07,67.219,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:14:09,7613.76,67.195,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:14:15,7614.91,67.207,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:14:21,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:14:27,7616.35,67.222,12.56,12.56,12.57,35291,19058,21.87,1.018
2017-07-23 00:14:33,7615.78,67.216,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-23 00:14:39,7615.78,67.216,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:14:46,7614.63,67.204,12.56,12.56,12.57,35321,19073,21.89,1.018
2017-07-23 00:14:52,7613.76,67.195,12.56,12.56,12.57,35321,19074,21.89,1.018
2017-07-23 00:14:58,7615.78,67.216,12.56,12.56,12.57,35331,19079,21.90,1.018
2017-07-23 00:15:04,7613.47,67.192,12.56,12.56,12.57,35321,19076,21.90,1.018
2017-07-23 00:15:10,7614.91,67.207,12.56,12.56,12.57,35321,19073,21.89,1.018
2017-07-23 00:15:16,7614.91,67.207,12.56,12.56,12.57,35301,19067,21.89,1.018
2017-07-23 00:15:23,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:15:29,7614.91,67.207,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:15:35,7616.07,67.219,12.56,12.56,12.57,35281,19056,21.87,1.018
2017-07-23 00:15:41,7614.91,67.207,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-23 00:15:47,7615.78,67.216,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-23 00:15:53,7613.76,67.195,12.56,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:16:00,7614.63,67.204,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:16:06,7616.07,67.219,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:16:12,7615.78,67.216,12.50,12.56,12.57,35301,19062,21.88,1.018
2017-07-23 00:16:18,7614.63,67.204,12.56,12.56,12.57,35311,19067,21.89,1.018
2017-07-23 00:16:24,7616.07,67.219,12.56,12.56,12.57,35301,19065,21.88,1.018
2017-07-23 00:16:30,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:16:36,7614.63,67.204,12.56,12.56,12.57,35301,19064,21.88,1.018
2017-07-23 00:16:43,7616.35,67.222,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:16:49,7613.76,67.195,12.56,12.56,12.57,35301,19063,21.88,1.018
2017-07-23 00:16:55,7616.07,67.219,12.56,12.56,12.57,35281,19055,21.87,1.018
2017-07-23 00:17:01,7614.91,67.207,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:17:07,7614.91,67.207,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:17:14,7616.07,67.219,12.56,12.56,12.57,35271,19051,21.87,1.018
2017-07-23 00:17:20,7614.91,67.207,12.56,12.56,12.57,35281,19051,21.87,1.018
2017-07-23 00:17:26,7615.78,67.216,12.56,12.56,12.57,35291,19059,21.88,1.018
2017-07-23 00:17:32,7614.91,67.207,12.56,12.56,12.57,35291,19061,21.88,1.018
2017-07-23 00:17:38,7614.91,67.207,12.56,12.56,12.57,35291,19060,21.88,1.018
2017-07-23 00:17:44,7614.63,67.204,12.56,12.62,12.57,35231,19026,21.84,1.018
2017-07-23 00:17:50,7615.78,67.216,12.56,12.56,12.57,35291,19058,21.87,1.018
2017-07-23 00:17:57,7614.91,67.207,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:18:03,7615.78,67.216,12.56,12.56,12.57,35331,19078,21.90,1.018
2017-07-23 00:18:09,7614.63,67.204,12.56,12.56,12.57,35331,19082,21.90,1.018
2017-07-23 00:18:15,7615.78,67.216,12.56,12.56,12.57,35341,19084,21.91,1.018
2017-07-23 00:18:21,7614.91,67.207,12.56,12.56,12.57,35331,19079,21.90,1.018
2017-07-23 00:18:27,7617.51,67.233,12.56,12.56,12.57,35331,19080,21.90,1.018
2017-07-23 00:18:34,7615.78,67.216,12.56,12.56,12.57,35321,19076,21.90,1.018
2017-07-23 00:18:40,7614.63,67.204,12.56,12.56,12.57,35321,19073,21.89,1.018
2017-07-23 00:18:46,7616.07,67.219,12.56,12.56,12.57,35331,19081,21.90,1.018
2017-07-23 00:18:52,7615.78,67.216,12.56,12.56,12.57,35341,19084,21.91,1.018
2017-07-23 00:18:58,7616.07,67.219,12.56,12.56,12.57,35351,19090,21.91,1.018
2017-07-23 00:19:04,7614.91,67.207,12.56,12.56,12.57,35361,19095,21.92,1.018
2017-07-23 00:19:11,7615.78,67.216,12.56,12.56,12.57,35351,19091,21.92,1.018
2017-07-23 00:19:17,7615.78,67.216,12.56,12.56,12.57,35331,19083,21.91,1.018
2017-07-23 00:19:23,7616.07,67.219,12.56,12.56,12.57,35331,19081,21.91,1.018
2017-07-23 00:19:29,7616.07,67.219,12.56,12.56,12.57,35321,19076,21.90,1.018
2017-07-23 00:19:35,7614.91,67.207,12.56,12.56,12.57,35311,19070,21.89,1.018
2017-07-23 00:19:41,7616.07,67.219,12.56,12.56,12.57,35311,19068,21.89,1.018
2017-07-23 00:19:48,7616.07,67.219,12.56,12.56,12.57,35301,19066,21.89,1.018
2017-07-23 00:19:54,7614.91,67.207,12.56,12.56,12.57,35321,19073,21.89,1.018
2017-07-23 00:20:00,7617.22,67.230,12.56,12.56,12.57,35351,19089,21.91,1.018
2017-07-23 00:20:06,7615.78,67.216,12.56,12.56,12.57,35351,19091,21.92,1.018
2017-07-23 00:20:12,7615.20,67.210,12.56,12.56,12.57,35341,19087,21.91,1.018
2017-07-23 00:20:18,7616.07,67.219,12.56,12.56,12.57,35341,19087,21.91,1.018
2017-07-23 00:20:24,7616.07,67.219,12.56,12.56,12.57,35331,19083,21.91,1.018
2017-07-23 00:20:31,7616.07,67.219,12.56,12.56,12.57,35331,19080,21.90,1.018
2017-07-23 00:20:37,7614.91,67.207,12.56,12.56,12.57,35331,19080,21.90,1.018
2017-07-23 00:20:43,7615.78,67.216,12.56,12.56,12.57,35341,19088,21.91,1.018
2017-07-23 00:20:49,7616.07,67.219,12.56,12.56,12.57,35351,19089,21.91,1.018
