Date       Time,Pres,Depth M,Depth ft,temp-.01,temp0c,temp0f,temp3.8,Conduct,TDS,salinity,spec_grav
2017-08-07 19:41:12,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31830,17193,19.56,1.016
2017-08-07 19:41:16,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31820,17188,19.56,1.016
2017-08-07 19:41:21,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:41:25,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:41:29,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31820,17188,19.56,1.016
2017-08-07 19:41:33,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17190,19.56,1.016
2017-08-07 19:41:37,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:41:41,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:41:46,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:41:50,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31830,17190,19.56,1.016
2017-08-07 19:41:54,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31840,17194,19.57,1.016
2017-08-07 19:41:58,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17188,19.56,1.016
2017-08-07 19:42:02,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31840,17194,19.57,1.016
2017-08-07 19:42:06,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:42:11,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31790,17170,19.54,1.016
2017-08-07 19:42:15,8869.43,-80.080,-262.730,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:42:19,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:42:23,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:42:28,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:42:32,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31820,17183,19.55,1.016
2017-08-07 19:42:37,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:42:41,8869.43,-80.080,-262.730,13.00,13.06,55.51,13.01,31820,17186,19.55,1.016
2017-08-07 19:42:45,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:42:49,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:42:53,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31810,17181,19.55,1.016
2017-08-07 19:42:57,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:43:01,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31800,17177,19.54,1.016
2017-08-07 19:43:06,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31810,17182,19.55,1.016
2017-08-07 19:43:10,8865.14,-80.036,-262.587,13.00,13.06,55.51,13.01,31810,17178,19.55,1.016
2017-08-07 19:43:14,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31810,17181,19.55,1.016
2017-08-07 19:43:18,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:43:22,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:43:26,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:43:31,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:43:35,8870.59,-80.092,-262.769,13.00,13.06,55.51,13.01,31820,17185,19.55,1.016
2017-08-07 19:43:39,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31750,17150,19.51,1.016
2017-08-07 19:43:43,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:43:48,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:43:52,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31800,17176,19.54,1.016
2017-08-07 19:43:56,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17181,19.55,1.016
2017-08-07 19:44:01,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31810,17178,19.55,1.016
2017-08-07 19:44:05,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31800,17177,19.55,1.016
2017-08-07 19:44:09,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31760,17156,19.52,1.016
2017-08-07 19:44:13,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31810,17179,19.55,1.016
2017-08-07 19:44:17,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31790,17170,19.54,1.016
2017-08-07 19:44:21,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17183,19.55,1.016
2017-08-07 19:44:26,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31820,17186,19.55,1.016
2017-08-07 19:44:30,8868.28,-80.068,-262.692,13.00,13.06,55.51,13.01,31830,17190,19.56,1.016
2017-08-07 19:44:34,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:44:38,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31830,17188,19.56,1.016
2017-08-07 19:44:42,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31820,17188,19.56,1.016
2017-08-07 19:44:46,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17193,19.56,1.016
2017-08-07 19:44:51,8870.59,-80.092,-262.769,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:44:55,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31830,17188,19.56,1.016
2017-08-07 19:44:59,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31840,17195,19.57,1.016
2017-08-07 19:45:03,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31840,17195,19.57,1.016
2017-08-07 19:45:07,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:45:11,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31830,17193,19.56,1.016
2017-08-07 19:45:16,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:45:20,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17188,19.56,1.016
2017-08-07 19:45:24,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31820,17188,19.56,1.016
2017-08-07 19:45:28,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:45:32,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:45:36,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:45:41,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17186,19.55,1.016
2017-08-07 19:45:45,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:45:49,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17183,19.55,1.016
2017-08-07 19:45:53,8873.71,-80.124,-262.873,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:45:57,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:46:02,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31800,17176,19.54,1.016
2017-08-07 19:46:07,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:46:11,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31800,17175,19.54,1.016
2017-08-07 19:46:15,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31810,17181,19.55,1.016
2017-08-07 19:46:19,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17181,19.55,1.016
2017-08-07 19:46:23,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17185,19.55,1.016
2017-08-07 19:46:27,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31810,17182,19.55,1.016
2017-08-07 19:46:32,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31820,17185,19.55,1.016
2017-08-07 19:46:36,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31820,17185,19.55,1.016
2017-08-07 19:46:40,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31760,17151,19.51,1.016
2017-08-07 19:46:44,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:46:48,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31820,17183,19.55,1.016
2017-08-07 19:46:53,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31810,17183,19.55,1.016
2017-08-07 19:46:57,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:47:01,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31810,17183,19.55,1.016
2017-08-07 19:47:05,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:47:09,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:47:13,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17180,19.55,1.016
2017-08-07 19:47:17,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:47:22,8870.25,-80.089,-262.758,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:47:26,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:47:31,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:47:35,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31800,17177,19.55,1.016
2017-08-07 19:47:39,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:47:43,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31810,17183,19.55,1.016
2017-08-07 19:47:47,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31810,17182,19.55,1.016
2017-08-07 19:47:52,8868.28,-80.068,-262.692,13.00,13.06,55.51,13.01,31820,17185,19.55,1.016
2017-08-07 19:47:56,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31830,17190,19.56,1.016
2017-08-07 19:48:00,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17193,19.56,1.016
2017-08-07 19:48:04,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:48:08,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17188,19.56,1.016
2017-08-07 19:48:12,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31820,17186,19.55,1.016
2017-08-07 19:48:17,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31780,17164,19.53,1.016
2017-08-07 19:48:21,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:48:25,8863.66,-80.021,-262.537,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:48:29,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17186,19.55,1.016
2017-08-07 19:48:34,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31810,17182,19.55,1.016
2017-08-07 19:48:38,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31820,17184,19.55,1.016
2017-08-07 19:48:42,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:48:47,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17190,19.56,1.016
2017-08-07 19:48:51,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:48:55,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:48:59,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17193,19.56,1.016
2017-08-07 19:49:03,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31840,17195,19.57,1.016
2017-08-07 19:49:07,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31840,17194,19.56,1.016
2017-08-07 19:49:12,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31840,17194,19.57,1.016
2017-08-07 19:49:16,8865.97,-80.045,-262.614,13.00,13.06,55.51,13.01,31830,17193,19.56,1.016
2017-08-07 19:49:20,8869.43,-80.080,-262.730,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:49:24,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31840,17196,19.57,1.016
2017-08-07 19:49:28,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31840,17197,19.57,1.016
2017-08-07 19:49:33,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:49:37,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17191,19.56,1.016
2017-08-07 19:49:43,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31830,17190,19.56,1.016
2017-08-07 19:49:47,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31840,17194,19.57,1.016
2017-08-07 19:49:51,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31840,17198,19.57,1.016
2017-08-07 19:49:55,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31840,17198,19.57,1.016
2017-08-07 19:50:00,8864.81,-80.033,-262.576,13.00,13.06,55.51,13.01,31840,17196,19.57,1.016
2017-08-07 19:50:05,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31830,17189,19.56,1.016
2017-08-07 19:50:09,8871.41,-80.100,-262.796,13.00,13.06,55.51,13.01,31840,17198,19.57,1.016
2017-08-07 19:50:13,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31850,17202,19.58,1.016
2017-08-07 19:50:18,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31850,17201,19.57,1.016
2017-08-07 19:50:22,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:50:26,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:50:31,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:50:35,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31850,17202,19.58,1.016
2017-08-07 19:50:39,8864.81,-80.033,-262.576,13.00,13.06,55.51,13.01,31840,17198,19.57,1.016
2017-08-07 19:50:43,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31850,17203,19.58,1.016
2017-08-07 19:50:48,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:50:52,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:50:56,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:51:00,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:51:04,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:51:09,8863.66,-80.021,-262.537,13.00,13.06,55.51,13.01,31850,17202,19.58,1.016
2017-08-07 19:51:14,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31850,17203,19.58,1.016
2017-08-07 19:51:18,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31850,17204,19.58,1.016
2017-08-07 19:51:22,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:51:26,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:51:30,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:51:34,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31850,17204,19.58,1.016
2017-08-07 19:51:39,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31850,17204,19.58,1.016
2017-08-07 19:51:43,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:51:47,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31870,17210,19.59,1.016
2017-08-07 19:51:51,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31860,17208,19.58,1.016
2017-08-07 19:51:55,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31870,17213,19.59,1.016
2017-08-07 19:51:59,8862.51,-80.010,-262.499,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:52:03,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:52:08,8862.51,-80.010,-262.499,13.00,13.06,55.51,13.01,31870,17210,19.59,1.016
2017-08-07 19:52:12,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31870,17214,19.59,1.016
2017-08-07 19:52:16,8863.66,-80.021,-262.537,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:52:20,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17210,19.59,1.016
2017-08-07 19:52:24,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:52:28,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31870,17213,19.59,1.016
2017-08-07 19:52:33,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31870,17210,19.59,1.016
2017-08-07 19:52:37,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:52:41,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:52:45,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:52:50,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31870,17210,19.59,1.016
2017-08-07 19:52:54,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31850,17202,19.58,1.016
2017-08-07 19:52:58,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:53:03,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:53:07,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:53:11,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:53:15,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:53:19,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:53:23,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:53:28,8869.10,-80.077,-262.719,13.00,13.06,55.51,13.01,31850,17204,19.58,1.016
2017-08-07 19:53:32,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:53:36,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:53:40,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31820,17187,19.56,1.016
2017-08-07 19:53:44,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:53:48,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17208,19.58,1.016
2017-08-07 19:53:53,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17208,19.58,1.016
2017-08-07 19:53:57,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17208,19.58,1.016
2017-08-07 19:54:01,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17208,19.58,1.016
2017-08-07 19:54:05,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:54:10,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:54:14,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31850,17202,19.58,1.016
2017-08-07 19:54:19,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31850,17201,19.57,1.016
2017-08-07 19:54:24,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:54:28,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31860,17210,19.59,1.016
2017-08-07 19:54:33,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:54:37,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31850,17202,19.58,1.016
2017-08-07 19:54:42,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17205,19.58,1.016
2017-08-07 19:54:46,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31850,17199,19.57,1.016
2017-08-07 19:54:50,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31850,17204,19.58,1.016
2017-08-07 19:54:55,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31860,17210,19.59,1.016
2017-08-07 19:54:59,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:55:04,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31850,17204,19.58,1.016
2017-08-07 19:55:08,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31860,17207,19.58,1.016
2017-08-07 19:55:12,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
2017-08-07 19:55:16,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:55:21,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31860,17210,19.59,1.016
2017-08-07 19:55:25,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31870,17213,19.59,1.016
2017-08-07 19:55:29,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:55:33,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:55:37,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17208,19.58,1.016
2017-08-07 19:55:41,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
2017-08-07 19:55:46,8867.94,-80.065,-262.680,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:55:50,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:55:54,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31860,17210,19.59,1.016
2017-08-07 19:55:58,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31870,17210,19.59,1.016
2017-08-07 19:56:02,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:56:07,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31880,17216,19.59,1.016
2017-08-07 19:56:12,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31840,17196,19.57,1.016
2017-08-07 19:56:16,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17206,19.58,1.016
2017-08-07 19:56:20,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:56:24,8865.63,-80.041,-262.603,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:56:28,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31880,17216,19.59,1.016
2017-08-07 19:56:32,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
2017-08-07 19:56:37,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:56:41,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:56:45,8858.71,-79.971,-262.372,13.00,13.06,55.51,13.01,31870,17214,19.59,1.016
2017-08-07 19:56:49,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31860,17209,19.58,1.016
2017-08-07 19:56:53,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31870,17214,19.59,1.016
2017-08-07 19:56:57,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31880,17217,19.59,1.016
2017-08-07 19:57:01,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31870,17210,19.59,1.016
2017-08-07 19:57:06,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31880,17218,19.60,1.016
2017-08-07 19:57:10,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31880,17217,19.59,1.016
2017-08-07 19:57:14,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:57:18,8863.32,-80.018,-262.526,13.00,13.06,55.51,13.01,31870,17214,19.59,1.016
2017-08-07 19:57:22,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:57:26,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31880,17217,19.59,1.016
2017-08-07 19:57:31,8864.48,-80.030,-262.565,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
2017-08-07 19:57:35,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31880,17216,19.59,1.016
2017-08-07 19:57:39,8862.51,-80.010,-262.499,13.00,13.06,55.51,13.01,31880,17217,19.59,1.016
2017-08-07 19:57:43,8858.71,-79.971,-262.372,13.00,13.06,55.51,13.01,31880,17216,19.59,1.016
2017-08-07 19:57:48,8866.79,-80.053,-262.642,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
2017-08-07 19:57:52,8859.86,-79.983,-262.410,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
2017-08-07 19:57:56,8861.02,-79.994,-262.449,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:58:01,8862.17,-80.006,-262.487,13.00,13.06,55.51,13.01,31870,17212,19.59,1.016
2017-08-07 19:58:05,8855.58,-79.939,-262.267,13.00,13.06,55.51,13.01,31870,17211,19.59,1.016
