Date       Time,Pres,Depth,temp-.01,temp0,temp3.8,Conduct,TDS,salinity,spec_grav
2017-07-27 14:25:15,6734.15,-58.256,12.75,12.75,12.76,33841,18275,20.90,1.017
2017-07-27 14:25:19,6733.25,-58.247,12.75,12.75,12.76,33841,18274,20.90,1.017
2017-07-27 14:25:23,6729.53,-58.209,12.75,12.75,12.76,33841,18276,20.90,1.017
2017-07-27 14:25:27,6733.00,-58.244,12.75,12.75,12.76,33831,18273,20.90,1.017
2017-07-27 14:25:31,6730.69,-58.220,12.75,12.75,12.76,33841,18275,20.90,1.017
2017-07-27 14:25:35,6730.69,-58.220,12.75,12.81,12.76,33781,18246,20.87,1.017
2017-07-27 14:25:40,6731.84,-58.232,12.75,12.75,12.76,33841,18275,20.90,1.017
2017-07-27 14:25:44,6733.00,-58.244,12.75,12.75,12.76,33841,18276,20.90,1.017
2017-07-27 14:25:48,6734.15,-58.256,12.75,12.75,12.76,33841,18275,20.90,1.017
2017-07-27 14:25:52,6731.84,-58.232,12.75,12.75,12.76,33841,18274,20.90,1.017
2017-07-27 14:25:56,6734.15,-58.256,12.75,12.75,12.76,33841,18276,20.90,1.017
2017-07-27 14:26:00,6733.00,-58.244,12.75,12.75,12.76,33841,18275,20.90,1.017
2017-07-27 14:26:05,6734.15,-58.256,12.75,12.75,12.76,33841,18274,20.90,1.017
2017-07-27 14:26:09,6733.00,-58.244,12.75,12.75,12.82,33791,18247,20.87,1.017
2017-07-27 14:26:13,6733.00,-58.244,12.75,12.75,12.82,33841,18275,20.90,1.017
2017-07-27 14:26:17,6733.90,-58.253,12.75,12.75,12.82,33841,18274,20.90,1.017
2017-07-27 14:26:21,6735.31,-58.268,12.75,12.75,12.82,33831,18273,20.90,1.017
2017-07-27 14:26:26,6730.69,-58.220,12.75,12.75,12.82,33841,18274,20.90,1.017
2017-07-27 14:26:30,6729.53,-58.209,12.75,12.75,12.82,33841,18275,20.90,1.017
2017-07-27 14:26:34,6733.00,-58.244,12.75,12.75,12.82,33841,18276,20.90,1.017
2017-07-27 14:26:38,6733.90,-58.253,12.75,12.75,12.82,33761,18234,20.85,1.017
2017-07-27 14:26:42,6732.75,-58.241,12.75,12.75,12.82,33841,18275,20.90,1.017
2017-07-27 14:26:46,6732.75,-58.241,12.75,12.75,12.82,33851,18281,20.91,1.017
2017-07-27 14:26:51,6733.00,-58.244,12.75,12.75,12.82,33831,18273,20.90,1.017
2017-07-27 14:26:55,6731.84,-58.232,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:26:59,6733.00,-58.244,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:27:03,6728.38,-58.197,12.75,12.75,12.82,33841,18275,20.90,1.017
2017-07-27 14:27:07,6731.84,-58.232,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:27:11,6732.75,-58.241,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:27:15,6731.59,-58.230,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:27:20,6730.44,-58.218,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:27:24,6731.59,-58.230,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:27:28,6731.59,-58.230,12.75,12.75,12.82,33841,18275,20.90,1.017
2017-07-27 14:27:32,6729.28,-58.206,12.75,12.75,12.82,33841,18276,20.90,1.017
2017-07-27 14:27:36,6731.84,-58.232,12.75,12.75,12.82,33851,18281,20.91,1.017
2017-07-27 14:27:41,6733.90,-58.253,12.75,12.75,12.82,33841,18275,20.90,1.017
2017-07-27 14:27:45,6730.44,-58.218,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:27:49,6729.28,-58.206,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:27:53,6732.75,-58.241,12.75,12.75,12.82,33851,18282,20.91,1.017
2017-07-27 14:27:57,6730.44,-58.218,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:28:01,6727.89,-58.192,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:28:05,6733.66,-58.251,12.75,12.75,12.82,33841,18276,20.90,1.017
2017-07-27 14:28:10,6729.28,-58.206,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:28:14,6730.44,-58.218,12.75,12.75,12.82,33841,18276,20.90,1.017
2017-07-27 14:28:18,6731.35,-58.227,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:28:22,6731.59,-58.230,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:28:26,6731.35,-58.227,12.75,12.75,12.82,33851,18281,20.91,1.017
2017-07-27 14:28:30,6732.75,-58.241,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:28:35,6729.28,-58.206,12.75,12.75,12.82,33751,18230,20.85,1.017
2017-07-27 14:28:39,6731.59,-58.230,12.75,12.75,12.82,33781,18242,20.86,1.017
2017-07-27 14:28:43,6731.35,-58.227,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:28:47,6734.81,-58.262,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:28:51,6732.75,-58.241,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:28:55,6729.28,-58.206,12.75,12.75,12.82,33851,18281,20.91,1.017
2017-07-27 14:29:00,6729.04,-58.204,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:29:04,6731.59,-58.230,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:29:08,6730.44,-58.218,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:29:12,6730.19,-58.215,12.75,12.75,12.82,33851,18281,20.91,1.017
2017-07-27 14:29:16,6730.44,-58.218,12.75,12.75,12.82,33851,18282,20.91,1.017
2017-07-27 14:29:21,6730.19,-58.215,12.75,12.75,12.76,33841,18276,20.90,1.017
2017-07-27 14:29:25,6732.75,-58.241,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:29:29,6732.50,-58.239,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:29:33,6730.19,-58.215,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:29:37,6732.75,-58.241,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:29:41,6729.04,-58.204,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:29:45,6730.19,-58.215,12.75,12.75,12.82,33851,18281,20.91,1.017
2017-07-27 14:29:50,6729.04,-58.204,12.75,12.75,12.82,33861,18285,20.91,1.017
2017-07-27 14:29:54,6730.19,-58.215,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:29:59,6732.50,-58.239,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:30:03,6732.50,-58.239,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:30:07,6727.89,-58.192,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:30:11,6731.35,-58.227,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:30:15,6731.35,-58.227,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:30:20,6725.58,-58.168,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:30:24,6730.19,-58.215,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:30:28,6729.04,-58.204,12.75,12.75,12.82,33851,18282,20.91,1.017
2017-07-27 14:30:32,6730.19,-58.215,12.75,12.75,12.82,33851,18280,20.91,1.017
2017-07-27 14:30:36,6729.04,-58.204,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:30:41,6725.58,-58.168,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:30:45,6731.59,-58.230,12.75,12.75,12.82,33861,18285,20.91,1.017
2017-07-27 14:30:49,6729.04,-58.204,12.75,12.75,12.82,33841,18277,20.90,1.017
2017-07-27 14:30:53,6731.35,-58.227,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:30:57,6727.89,-58.192,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:01,6729.04,-58.204,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:31:05,6730.19,-58.215,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:31:10,6730.19,-58.215,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:31:14,6729.04,-58.204,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:18,6729.04,-58.204,12.75,12.75,12.76,33861,18285,20.91,1.017
2017-07-27 14:31:22,6730.19,-58.215,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:26,6727.89,-58.192,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:30,6728.79,-58.201,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:35,6729.94,-58.213,12.75,12.75,12.82,33781,18243,20.86,1.017
2017-07-27 14:31:39,6726.48,-58.178,12.75,12.75,12.82,33801,18253,20.87,1.017
2017-07-27 14:31:43,6728.79,-58.201,12.75,12.75,12.82,33841,18278,20.91,1.017
2017-07-27 14:31:47,6727.63,-58.189,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:51,6729.04,-58.204,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:31:55,6727.63,-58.189,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:32:00,6727.89,-58.192,12.75,12.75,12.82,33861,18286,20.92,1.017
2017-07-27 14:32:04,6730.19,-58.215,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:32:08,6727.63,-58.189,12.75,12.75,12.82,33861,18286,20.92,1.017
2017-07-27 14:32:12,6728.79,-58.201,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:32:16,6728.79,-58.201,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:32:21,6731.10,-58.225,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:32:25,6726.73,-58.180,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:32:29,6729.04,-58.204,12.75,12.75,12.76,33861,18287,20.92,1.017
2017-07-27 14:32:33,6726.48,-58.178,12.75,12.75,12.82,33861,18288,20.92,1.017
2017-07-27 14:32:37,6728.79,-58.201,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:32:41,6727.63,-58.189,12.75,12.75,12.82,33861,18286,20.92,1.017
2017-07-27 14:32:45,6727.89,-58.192,12.75,12.75,12.82,33861,18288,20.92,1.017
2017-07-27 14:32:50,6725.33,-58.166,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:32:54,6726.48,-58.178,12.75,12.75,12.82,33871,18290,20.92,1.017
2017-07-27 14:32:58,6732.50,-58.239,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:33:02,6726.48,-58.178,12.75,12.75,12.82,33861,18285,20.91,1.017
2017-07-27 14:33:06,6726.48,-58.178,12.75,12.75,12.82,33861,18287,20.92,1.017
2017-07-27 14:33:11,6727.63,-58.189,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:33:15,6727.63,-58.189,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:33:19,6729.94,-58.213,12.75,12.75,12.82,33851,18282,20.91,1.017
2017-07-27 14:33:23,6728.79,-58.201,12.75,12.75,12.82,33871,18290,20.92,1.017
2017-07-27 14:33:28,6728.54,-58.199,12.75,12.75,12.82,33861,18285,20.91,1.017
2017-07-27 14:33:32,6727.63,-58.189,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:33:37,6727.38,-58.187,12.75,12.75,12.82,33861,18284,20.91,1.017
2017-07-27 14:33:41,6726.48,-58.178,12.75,12.75,12.82,33871,18291,20.92,1.017
2017-07-27 14:33:46,6726.48,-58.178,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:33:50,6726.48,-58.178,12.75,12.75,12.82,33871,18290,20.92,1.017
2017-07-27 14:33:54,6725.33,-58.166,12.75,12.75,12.82,33861,18289,20.92,1.017
2017-07-27 14:33:58,6726.48,-58.178,12.75,12.75,12.82,33871,18294,20.92,1.017
2017-07-27 14:34:02,6728.54,-58.199,12.75,12.75,12.82,33871,18291,20.92,1.017
2017-07-27 14:34:06,6726.23,-58.175,12.75,12.75,12.82,33881,18296,20.93,1.017
2017-07-27 14:34:11,6725.33,-58.166,12.75,12.75,12.82,33871,18291,20.92,1.017
2017-07-27 14:34:15,6729.94,-58.213,12.75,12.75,12.82,33871,18291,20.92,1.017
2017-07-27 14:34:19,6729.94,-58.213,12.75,12.75,12.82,33871,18292,20.92,1.017
2017-07-27 14:34:23,6724.17,-58.154,12.75,12.75,12.82,33871,18294,20.92,1.017
2017-07-27 14:34:27,6726.48,-58.178,12.75,12.75,12.82,33871,18293,20.92,1.017
2017-07-27 14:34:31,6725.33,-58.166,12.75,12.75,12.82,33871,18293,20.92,1.017
2017-07-27 14:34:36,6727.63,-58.189,12.75,12.75,12.82,33881,18299,20.93,1.017
2017-07-27 14:34:40,6726.48,-58.178,12.75,12.75,12.82,33881,18296,20.93,1.017
2017-07-27 14:34:44,6727.63,-58.189,12.75,12.75,12.82,33881,18298,20.93,1.017
2017-07-27 14:34:48,6727.63,-58.189,12.75,12.75,12.82,33891,18302,20.94,1.017
2017-07-27 14:34:52,6727.38,-58.187,12.75,12.75,12.82,33881,18298,20.93,1.017
2017-07-27 14:34:56,6729.94,-58.213,12.75,12.75,12.82,33881,18298,20.93,1.017
2017-07-27 14:35:01,6726.23,-58.175,12.75,12.75,12.82,33881,18299,20.93,1.017
2017-07-27 14:35:05,6731.10,-58.225,12.75,12.75,12.82,33881,18298,20.93,1.017
2017-07-27 14:35:09,6728.54,-58.199,12.75,12.75,12.82,33841,18276,20.90,1.017
2017-07-27 14:35:13,6726.23,-58.175,12.75,12.75,12.82,33881,18296,20.93,1.017
2017-07-27 14:35:17,6727.63,-58.189,12.75,12.75,12.82,33891,18301,20.93,1.017
2017-07-27 14:35:21,6726.23,-58.175,12.75,12.75,12.82,33891,18304,20.94,1.017
2017-07-27 14:35:26,6725.08,-58.163,12.75,12.75,12.82,33881,18297,20.93,1.017
2017-07-27 14:35:30,6722.77,-58.140,12.75,12.75,12.82,33891,18303,20.94,1.017
2017-07-27 14:35:34,6725.33,-58.166,12.75,12.75,12.82,33891,18301,20.93,1.017
2017-07-27 14:35:38,6725.33,-58.166,12.75,12.75,12.82,33821,18267,20.89,1.017
2017-07-27 14:35:42,6721.61,-58.128,12.75,12.75,12.82,33891,18302,20.94,1.017
2017-07-27 14:35:46,6723.92,-58.151,12.75,12.75,12.82,33891,18303,20.94,1.017
2017-07-27 14:35:51,6725.08,-58.163,12.75,12.75,12.82,33891,18304,20.94,1.017
2017-07-27 14:35:55,6727.38,-58.187,12.75,12.75,12.82,33901,18310,20.95,1.017
2017-07-27 14:35:59,6725.08,-58.163,12.75,12.75,12.82,33901,18310,20.95,1.017
2017-07-27 14:36:03,6726.23,-58.175,12.75,12.75,12.82,33901,18308,20.94,1.017
2017-07-27 14:36:07,6723.02,-58.142,12.75,12.75,12.82,33911,18315,20.95,1.017
2017-07-27 14:36:11,6726.23,-58.175,12.75,12.75,12.82,33911,18313,20.95,1.017
2017-07-27 14:36:15,6723.92,-58.151,12.75,12.75,12.82,33901,18309,20.94,1.017
2017-07-27 14:36:20,6725.08,-58.163,12.75,12.75,12.82,33911,18315,20.95,1.017
2017-07-27 14:36:24,6725.08,-58.163,12.75,12.75,12.82,33911,18314,20.95,1.017
2017-07-27 14:36:28,6723.68,-58.149,12.75,12.75,12.82,33901,18310,20.95,1.017
2017-07-27 14:36:32,6725.08,-58.163,12.75,12.75,12.82,33911,18313,20.95,1.017
2017-07-27 14:36:36,6726.23,-58.175,12.75,12.75,12.82,33921,18317,20.95,1.017
2017-07-27 14:36:41,6725.08,-58.163,12.75,12.75,12.82,33921,18321,20.96,1.017
2017-07-27 14:36:45,6726.23,-58.175,12.75,12.75,12.82,33921,18318,20.95,1.017
2017-07-27 14:36:49,6723.92,-58.151,12.75,12.75,12.82,33911,18315,20.95,1.017
2017-07-27 14:36:53,6726.23,-58.175,12.75,12.75,12.82,33921,18318,20.95,1.017
2017-07-27 14:36:57,6723.92,-58.151,12.75,12.75,12.82,33921,18318,20.95,1.017
2017-07-27 14:37:01,6723.92,-58.151,12.75,12.75,12.82,33921,18320,20.96,1.017
2017-07-27 14:37:05,6727.38,-58.187,12.75,12.75,12.82,33921,18321,20.96,1.017
2017-07-27 14:37:10,6723.92,-58.151,12.75,12.75,12.82,33921,18318,20.95,1.017
2017-07-27 14:37:14,6724.83,-58.161,12.75,12.75,12.82,33921,18321,20.96,1.017
2017-07-27 14:37:18,6724.83,-58.161,12.75,12.75,12.82,33931,18327,20.97,1.017
2017-07-27 14:37:22,6728.54,-58.199,12.75,12.75,12.82,33931,18323,20.96,1.017
2017-07-27 14:37:26,6725.08,-58.163,12.75,12.75,12.82,33931,18327,20.97,1.017
2017-07-27 14:37:30,6724.83,-58.161,12.75,12.75,12.82,33941,18328,20.97,1.017
2017-07-27 14:37:35,6721.61,-58.128,12.75,12.75,12.82,33851,18283,20.91,1.017
2017-07-27 14:37:39,6723.68,-58.149,12.75,12.75,12.82,33871,18291,20.92,1.017
2017-07-27 14:37:43,6723.92,-58.151,12.75,12.75,12.82,33941,18330,20.97,1.017
2017-07-27 14:37:47,6725.08,-58.163,12.75,12.75,12.82,33941,18330,20.97,1.017
2017-07-27 14:37:51,6725.99,-58.172,12.75,12.75,12.82,33951,18335,20.98,1.017
2017-07-27 14:37:55,6724.83,-58.161,12.75,12.75,12.82,33951,18335,20.98,1.017
2017-07-27 14:38:00,6722.77,-58.140,12.75,12.75,12.82,33951,18337,20.98,1.017
2017-07-27 14:38:04,6726.23,-58.175,12.75,12.75,12.82,33941,18332,20.97,1.017
2017-07-27 14:38:08,6723.92,-58.151,12.75,12.75,12.82,33961,18340,20.98,1.017
2017-07-27 14:38:12,6726.23,-58.175,12.75,12.75,12.82,33951,18335,20.98,1.017
2017-07-27 14:38:16,6724.83,-58.161,12.75,12.75,12.82,33961,18340,20.98,1.017
2017-07-27 14:38:21,6726.23,-58.175,12.75,12.75,12.82,33971,18345,20.99,1.017
2017-07-27 14:38:25,6722.52,-58.137,12.75,12.75,12.82,33961,18342,20.98,1.017
2017-07-27 14:38:29,6721.37,-58.125,12.75,12.75,12.82,33971,18345,20.99,1.017
2017-07-27 14:38:33,6723.92,-58.151,12.75,12.75,12.82,33971,18347,20.99,1.017
2017-07-27 14:38:37,6723.92,-58.151,12.75,12.75,12.82,33971,18348,20.99,1.017
2017-07-27 14:38:41,6722.52,-58.137,12.75,12.75,12.82,33981,18352,21.00,1.017
2017-07-27 14:38:46,6724.83,-58.161,12.75,12.75,12.82,33981,18354,21.00,1.017
2017-07-27 14:38:50,6721.61,-58.128,12.75,12.75,12.82,33991,18359,21.01,1.017
2017-07-27 14:38:54,6719.30,-58.104,12.75,12.75,12.82,33991,18358,21.01,1.017
2017-07-27 14:38:58,6723.68,-58.149,12.75,12.75,12.82,33991,18358,21.01,1.017
2017-07-27 14:39:02,6727.14,-58.184,12.75,12.75,12.82,33991,18359,21.01,1.017
2017-07-27 14:39:06,6722.52,-58.137,12.75,12.75,12.82,34001,18365,21.01,1.017
2017-07-27 14:39:11,6723.92,-58.151,12.75,12.75,12.82,34001,18363,21.01,1.017
2017-07-27 14:39:15,6722.77,-58.140,12.75,12.75,12.82,34011,18367,21.02,1.017
2017-07-27 14:39:19,6723.92,-58.151,12.75,12.75,12.82,34001,18364,21.01,1.017
2017-07-27 14:39:23,6722.77,-58.140,12.75,12.75,12.82,34011,18369,21.02,1.017
2017-07-27 14:39:27,6721.37,-58.125,12.75,12.75,12.82,34011,18368,21.02,1.017
2017-07-27 14:39:31,6724.83,-58.161,12.75,12.75,12.82,34011,18370,21.02,1.017
2017-07-27 14:39:35,6722.52,-58.137,12.75,12.75,12.82,34011,18368,21.02,1.017
2017-07-27 14:39:40,6722.77,-58.140,12.75,12.75,12.82,34021,18372,21.02,1.017
2017-07-27 14:39:44,6725.99,-58.172,12.75,12.75,12.82,34021,18372,21.02,1.017
2017-07-27 14:39:48,6722.52,-58.137,12.75,12.75,12.82,34021,18374,21.03,1.017
2017-07-27 14:39:52,6722.52,-58.137,12.75,12.75,12.82,34031,18377,21.03,1.017
2017-07-27 14:39:56,6723.92,-58.151,12.75,12.75,12.82,34021,18372,21.02,1.017
2017-07-27 14:40:00,6723.68,-58.149,12.75,12.75,12.82,34031,18381,21.03,1.017
2017-07-27 14:40:05,6721.37,-58.125,12.75,12.75,12.82,34031,18381,21.03,1.017
2017-07-27 14:40:09,6720.21,-58.114,12.75,12.75,12.82,33961,18341,20.98,1.017
2017-07-27 14:40:13,6722.52,-58.137,12.75,12.75,12.82,34031,18378,21.03,1.017
2017-07-27 14:40:17,6724.83,-58.161,12.75,12.75,12.82,34041,18385,21.04,1.017
2017-07-27 14:40:21,6724.83,-58.161,12.75,12.81,12.82,33991,18355,21.01,1.017
2017-07-27 14:40:25,6722.52,-58.137,12.75,12.75,12.82,34041,18383,21.04,1.017
2017-07-27 14:40:30,6723.68,-58.149,12.75,12.75,12.82,34051,18389,21.04,1.017
2017-07-27 14:40:34,6723.68,-58.149,12.75,12.75,12.82,34041,18385,21.04,1.017
2017-07-27 14:40:38,6723.68,-58.149,12.75,12.75,12.82,33981,18354,21.00,1.017
2017-07-27 14:40:42,6723.68,-58.149,12.75,12.75,12.82,34031,18377,21.03,1.017
2017-07-27 14:40:46,6721.37,-58.125,12.75,12.75,12.82,34041,18382,21.04,1.017
2017-07-27 14:40:50,6723.68,-58.149,12.75,12.75,12.82,34031,18378,21.03,1.017
2017-07-27 14:40:55,6723.68,-58.149,12.75,12.75,12.82,34051,18387,21.04,1.017
2017-07-27 14:40:59,6721.37,-58.125,12.75,12.75,12.82,34051,18388,21.04,1.017
2017-07-27 14:41:03,6724.83,-58.161,12.75,12.75,12.82,34051,18387,21.04,1.017
2017-07-27 14:41:07,6721.37,-58.125,12.75,12.75,12.82,34051,18390,21.05,1.017
2017-07-27 14:41:11,6724.58,-58.158,12.75,12.75,12.82,34051,18390,21.05,1.017
2017-07-27 14:41:15,6722.27,-58.135,12.75,12.75,12.82,34061,18394,21.05,1.017
2017-07-27 14:41:20,6720.21,-58.114,12.75,12.75,12.82,34051,18391,21.05,1.017
2017-07-27 14:41:24,6721.12,-58.123,12.75,12.75,12.82,34051,18391,21.05,1.017
2017-07-27 14:41:28,6721.37,-58.125,12.75,12.75,12.82,34061,18395,21.05,1.017
2017-07-27 14:41:32,6720.21,-58.114,12.75,12.75,12.82,34061,18394,21.05,1.017
2017-07-27 14:41:36,6722.27,-58.135,12.75,12.75,12.82,34061,18394,21.05,1.017
2017-07-27 14:41:41,6721.37,-58.125,12.75,12.75,12.82,34051,18391,21.05,1.017
2017-07-27 14:41:45,6724.83,-58.161,12.75,12.75,12.82,34061,18394,21.05,1.017
2017-07-27 14:41:49,6721.37,-58.125,12.75,12.75,12.82,34061,18395,21.05,1.017
2017-07-27 14:41:53,6722.27,-58.135,12.75,12.75,12.82,34061,18395,21.05,1.017
2017-07-27 14:41:57,6723.68,-58.149,12.75,12.75,12.82,34061,18397,21.05,1.017
2017-07-27 14:42:01,6722.27,-58.135,12.75,12.75,12.82,34071,18400,21.06,1.017
2017-07-27 14:42:06,6723.68,-58.149,12.75,12.75,12.82,34061,18396,21.05,1.017
2017-07-27 14:42:10,6722.27,-58.135,12.75,12.75,12.82,34061,18395,21.05,1.017
2017-07-27 14:42:14,6722.52,-58.137,12.75,12.75,12.82,34071,18398,21.06,1.017
2017-07-27 14:42:18,6722.52,-58.137,12.75,12.75,12.82,34081,18403,21.06,1.017
2017-07-27 14:42:22,6722.52,-58.137,12.75,12.75,12.82,34071,18402,21.06,1.017
2017-07-27 14:42:26,6722.27,-58.135,12.75,12.75,12.82,34081,18407,21.07,1.017
2017-07-27 14:42:31,6717.66,-58.088,12.75,12.75,12.82,34081,18408,21.07,1.017
2017-07-27 14:42:36,6722.52,-58.137,12.75,12.75,12.82,34001,18365,21.01,1.017
2017-07-27 14:42:40,6717.91,-58.090,12.75,12.75,12.82,34081,18404,21.06,1.017
2017-07-27 14:42:44,6719.06,-58.102,12.75,12.81,12.82,34021,18374,21.03,1.017
2017-07-27 14:42:48,6721.12,-58.123,12.75,12.75,12.82,34081,18408,21.07,1.017
2017-07-27 14:42:52,6718.81,-58.099,12.75,12.75,12.82,34081,18408,21.07,1.017
2017-07-27 14:42:56,6724.58,-58.158,12.75,12.75,12.82,34081,18408,21.07,1.017
2017-07-27 14:43:01,6721.12,-58.123,12.75,12.75,12.82,34101,18415,21.08,1.017
2017-07-27 14:43:05,6717.66,-58.088,12.75,12.75,12.82,34091,18410,21.07,1.017
2017-07-27 14:43:09,6721.12,-58.123,12.75,12.75,12.82,34041,18383,21.04,1.017
2017-07-27 14:43:13,6719.06,-58.102,12.75,12.75,12.82,34101,18415,21.08,1.017
2017-07-27 14:43:17,6719.06,-58.102,12.75,12.75,12.82,34091,18413,21.08,1.017
2017-07-27 14:43:21,6719.96,-58.111,12.75,12.75,12.82,34101,18418,21.08,1.017
2017-07-27 14:43:26,6717.66,-58.088,12.75,12.75,12.82,34101,18417,21.08,1.017
2017-07-27 14:43:30,6719.06,-58.102,12.75,12.75,12.82,34111,18423,21.09,1.017
2017-07-27 14:43:34,6721.12,-58.123,12.75,12.75,12.82,34111,18423,21.09,1.017
2017-07-27 14:43:38,6721.12,-58.123,12.75,12.75,12.82,34041,18383,21.04,1.017
2017-07-27 14:43:42,6718.81,-58.099,12.75,12.75,12.82,34111,18421,21.08,1.017
2017-07-27 14:43:46,6718.81,-58.099,12.75,12.75,12.82,34121,18426,21.09,1.017
2017-07-27 14:43:51,6720.21,-58.114,12.75,12.75,12.82,34111,18424,21.09,1.017
2017-07-27 14:43:55,6721.12,-58.123,12.75,12.75,12.82,34121,18430,21.10,1.017
2017-07-27 14:43:59,6720.21,-58.114,12.75,12.75,12.82,34121,18425,21.09,1.017
2017-07-27 14:44:03,6721.12,-58.123,12.75,12.75,12.82,34121,18430,21.10,1.017
2017-07-27 14:44:07,6721.37,-58.125,12.75,12.75,12.82,34121,18428,21.09,1.017
2017-07-27 14:44:11,6719.96,-58.111,12.75,12.75,12.82,34121,18427,21.09,1.017
2017-07-27 14:44:16,6722.27,-58.135,12.75,12.75,12.82,34131,18434,21.10,1.017
2017-07-27 14:44:21,6723.43,-58.146,12.75,12.75,12.82,34121,18427,21.09,1.017
2017-07-27 14:44:25,6718.81,-58.099,12.75,12.75,12.82,34121,18429,21.10,1.017
2017-07-27 14:44:29,6718.81,-58.099,12.75,12.75,12.82,34141,18436,21.10,1.017
2017-07-27 14:44:33,6720.21,-58.114,12.75,12.75,12.82,34131,18431,21.10,1.017
2017-07-27 14:44:38,6716.75,-58.078,12.75,12.75,12.82,34051,18388,21.04,1.017
2017-07-27 14:44:42,6721.12,-58.123,12.75,12.75,12.82,34121,18428,21.09,1.017
2017-07-27 14:44:46,6719.96,-58.111,12.75,12.75,12.82,34141,18436,21.10,1.017
2017-07-27 14:44:51,6718.81,-58.099,12.75,12.75,12.82,34131,18433,21.10,1.017
2017-07-27 14:44:55,6718.81,-58.099,12.75,12.75,12.82,34131,18433,21.10,1.017
2017-07-27 14:44:59,6717.66,-58.088,12.75,12.75,12.82,34131,18433,21.10,1.017
