time,temp
09:45:15,17.543
09:45:16,17.543
09:45:17,17.522
09:45:18,17.543
09:45:19,17.554
09:45:20,17.554
09:45:21,17.554
09:45:22,17.554
09:45:23,17.554
09:45:24,17.543
09:45:25,17.565
09:45:26,17.554
09:45:27,17.543
09:45:29,17.533
09:45:30,17.543
09:45:31,17.543
09:45:32,17.554
09:45:33,17.543
09:45:34,17.543
09:45:35,17.543
09:45:36,17.565
09:45:37,17.543
09:45:38,17.543
09:45:39,17.554
09:45:40,17.533
09:45:41,17.533
09:45:42,17.554
09:45:43,17.554
09:45:44,17.533
09:45:45,17.543
09:45:46,17.543
09:45:47,17.543
09:45:48,17.565
09:45:49,17.565
09:45:50,17.554
09:45:51,17.522
09:45:52,17.533
09:45:53,17.565
09:45:54,17.543
09:45:55,17.511
09:45:56,17.543
09:45:57,17.543
09:45:58,17.543
09:45:59,17.533
09:46:00,17.554
09:46:01,17.543
09:46:02,17.543
09:46:03,17.522
09:46:04,17.554
09:46:05,17.543
09:46:06,17.543
09:46:07,17.533
09:46:08,17.522
09:46:09,17.533
09:46:10,17.533
09:46:11,17.522
09:46:12,17.543
09:46:13,17.533
09:46:14,17.543
09:46:15,17.543
09:46:16,17.543
09:46:17,17.543
09:46:18,17.543
09:46:19,17.543
09:46:20,17.543
09:46:21,17.543
09:46:22,17.533
09:46:23,17.511
09:46:24,17.543
09:46:25,17.565
09:46:26,17.543
09:46:27,17.522
09:46:28,17.533
09:46:29,17.543
09:46:30,17.522
09:46:31,17.543
09:46:32,17.543
09:46:33,17.554
09:46:34,17.543
09:46:35,17.543
09:46:36,17.533
09:46:37,17.533
09:46:38,17.543
09:46:39,17.543
09:46:40,17.543
09:46:41,17.533
09:46:42,17.533
09:46:43,17.543
09:46:44,17.543
09:46:45,17.543
09:46:46,17.543
09:46:47,17.543
09:46:48,17.533
09:46:49,17.554
09:46:50,17.533
09:46:51,17.543
09:46:52,17.543
09:46:53,17.543
09:46:54,17.511
09:46:55,17.554
09:46:56,17.543
09:46:57,17.543
09:46:58,17.522
09:46:59,17.522
09:47:00,17.543
09:47:01,17.543
09:47:02,17.543
09:47:03,17.522
09:47:04,17.543
09:47:05,17.522
09:47:06,17.522
09:47:07,17.522
09:47:08,17.522
09:47:09,17.543
09:47:10,17.543
09:47:11,17.533
09:47:12,17.533
09:47:13,17.543
09:47:14,17.522
09:47:15,17.543
09:47:16,17.522
09:47:17,17.533
09:47:18,17.533
09:47:19,17.543
09:47:20,17.533
09:47:21,17.533
09:47:22,17.543
09:47:23,17.543
09:47:24,17.533
09:47:25,17.533
09:47:26,17.522
09:47:27,17.554
09:47:28,17.522
09:47:29,17.543
09:47:30,17.533
09:47:31,17.522
09:47:32,17.543
09:47:33,17.543
09:47:34,17.543
09:47:35,17.522
09:47:36,17.543
09:47:37,17.522
09:47:38,17.543
09:47:39,17.533
09:47:40,17.554
09:47:41,17.522
09:47:42,17.543
09:47:43,17.511
09:47:44,17.522
09:47:45,17.543
09:47:46,17.533
09:47:47,17.522
09:47:48,17.533
09:47:49,17.522
09:47:50,17.543
09:47:51,17.533
09:47:52,17.533
09:47:53,17.543
09:47:54,17.533
09:47:55,17.533
09:47:56,17.522
09:47:57,17.533
09:47:58,17.533
09:47:59,17.522
09:48:00,17.533
09:48:01,17.522
09:48:02,17.533
09:48:03,17.533
09:48:04,17.543
09:48:05,17.533
09:48:06,17.522
09:48:07,17.533
09:48:08,17.543
09:48:09,17.533
09:48:10,17.522
09:48:11,17.522
09:48:12,17.511
09:48:13,17.533
09:48:14,17.533
09:48:15,17.543
09:48:16,17.533
09:48:18,17.533
09:48:19,17.511
09:48:20,17.565
09:48:21,17.522
09:48:22,17.565
09:48:23,17.543
09:48:24,17.533
09:48:25,17.522
09:48:26,17.543
09:48:27,17.522
09:48:28,17.522
09:48:29,17.543
09:48:30,17.522
09:48:31,17.543
09:48:32,17.543
09:48:33,17.533
09:48:34,17.522
09:48:35,17.522
09:48:36,17.522
09:48:37,17.543
09:48:38,17.533
09:48:39,17.522
09:48:40,17.543
09:48:41,17.522
09:48:42,17.522
09:48:43,17.543
09:48:44,17.543
09:48:45,17.522
09:48:46,17.533
09:48:47,17.543
09:48:48,17.543
09:48:49,17.543
09:48:50,17.533
09:48:51,17.543
09:48:52,17.533
09:48:53,17.533
09:48:54,17.522
09:48:55,17.543
09:48:56,17.543
09:48:57,17.543
09:48:58,17.543
09:48:59,17.533
09:49:00,17.522
09:49:01,17.543
09:49:02,17.533
09:49:03,17.543
09:49:04,17.543
09:49:05,17.522
09:49:06,17.543
09:49:07,17.543
09:49:08,17.543
09:49:09,17.543
09:49:10,17.522
09:49:11,17.511
09:49:12,17.533
09:49:13,17.522
09:49:14,17.554
09:49:15,17.543
09:49:16,17.522
09:49:17,17.554
09:49:18,17.533
09:49:19,17.533
09:49:20,17.533
09:49:21,17.554
09:49:22,17.554
09:49:23,17.565
09:49:24,17.522
09:49:25,17.554
09:49:26,17.533
09:49:27,17.543
09:49:28,17.543
09:49:29,17.543
09:49:30,17.533
09:49:31,17.533
09:49:32,17.543
09:49:33,17.543
09:49:34,17.543
09:49:35,17.543
09:49:36,17.543
09:49:37,17.533
09:49:38,17.522
09:49:39,17.522
09:49:40,17.543
09:49:41,17.543
09:49:42,17.522
09:49:43,17.543
09:49:44,17.522
09:49:45,17.533
09:49:46,17.554
09:49:47,17.543
09:49:48,17.554
09:49:49,17.533
09:49:50,17.533
09:49:51,17.543
09:49:52,17.522
09:49:53,17.533
09:49:54,17.554
09:49:55,17.543
09:49:56,17.554
09:49:57,17.533
